Format,1.0B,
Memory Length,5000,
IntpDistance,0,
Trigger Address,4999,
Trigger Level,0.000E+00,
Source,FFT rms,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,1.000E+00,
Vertical Position,0.00E+00,
Horizontal Units,Hz,
Horizontal Scale,25MHz,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,2.000E-09,
Horizontal Old Scale,25MHz,
Horizontal Old Position,1000,
Firmware,V1.31,
Mode,Detail,
Waveform Data,
1.665000e+08,0.00e+00,
1.665500e+08,0.00e+00,
1.666000e+08,0.00e+00,
1.666500e+08,0.00e+00,
1.667000e+08,0.00e+00,
1.667500e+08,0.00e+00,
1.668000e+08,0.00e+00,
1.668500e+08,0.00e+00,
1.669000e+08,0.00e+00,
1.669500e+08,0.00e+00,
1.670000e+08,0.00e+00,
1.670500e+08,0.00e+00,
1.671000e+08,0.00e+00,
1.671500e+08,0.00e+00,
1.672000e+08,0.00e+00,
1.672500e+08,0.00e+00,
1.673000e+08,0.00e+00,
1.673500e+08,0.00e+00,
1.674000e+08,0.00e+00,
1.674500e+08,0.00e+00,
1.675000e+08,0.00e+00,
1.675500e+08,0.00e+00,
1.676000e+08,0.00e+00,
1.676500e+08,0.00e+00,
1.677000e+08,0.00e+00,
1.677500e+08,0.00e+00,
1.678000e+08,0.00e+00,
1.678500e+08,0.00e+00,
1.679000e+08,0.00e+00,
1.679500e+08,0.00e+00,
1.680000e+08,0.00e+00,
1.680500e+08,0.00e+00,
1.681000e+08,0.00e+00,
1.681500e+08,0.00e+00,
1.682000e+08,0.00e+00,
1.682500e+08,0.00e+00,
1.683000e+08,0.00e+00,
1.683500e+08,0.00e+00,
1.684000e+08,0.00e+00,
1.684500e+08,0.00e+00,
1.685000e+08,0.00e+00,
1.685500e+08,0.00e+00,
1.686000e+08,0.00e+00,
1.686500e+08,0.00e+00,
1.687000e+08,0.00e+00,
1.687500e+08,0.00e+00,
1.688000e+08,0.00e+00,
1.688500e+08,0.00e+00,
1.689000e+08,0.00e+00,
1.689500e+08,0.00e+00,
1.690000e+08,0.00e+00,
1.690500e+08,0.00e+00,
1.691000e+08,0.00e+00,
1.691500e+08,0.00e+00,
1.692000e+08,0.00e+00,
1.692500e+08,0.00e+00,
1.693000e+08,0.00e+00,
1.693500e+08,0.00e+00,
1.694000e+08,0.00e+00,
1.694500e+08,0.00e+00,
1.695000e+08,0.00e+00,
1.695500e+08,0.00e+00,
1.696000e+08,0.00e+00,
1.696500e+08,0.00e+00,
1.697000e+08,0.00e+00,
1.697500e+08,0.00e+00,
1.698000e+08,0.00e+00,
1.698500e+08,0.00e+00,
1.699000e+08,0.00e+00,
1.699500e+08,0.00e+00,
1.700000e+08,0.00e+00,
1.700500e+08,0.00e+00,
1.701000e+08,0.00e+00,
1.701500e+08,0.00e+00,
1.702000e+08,0.00e+00,
1.702500e+08,0.00e+00,
1.703000e+08,0.00e+00,
1.703500e+08,0.00e+00,
1.704000e+08,0.00e+00,
1.704500e+08,0.00e+00,
1.705000e+08,0.00e+00,
1.705500e+08,0.00e+00,
1.706000e+08,0.00e+00,
1.706500e+08,0.00e+00,
1.707000e+08,0.00e+00,
1.707500e+08,0.00e+00,
1.708000e+08,0.00e+00,
1.708500e+08,0.00e+00,
1.709000e+08,0.00e+00,
1.709500e+08,0.00e+00,
1.710000e+08,0.00e+00,
1.710500e+08,0.00e+00,
1.711000e+08,0.00e+00,
1.711500e+08,0.00e+00,
1.712000e+08,0.00e+00,
1.712500e+08,0.00e+00,
1.713000e+08,0.00e+00,
1.713500e+08,0.00e+00,
1.714000e+08,0.00e+00,
1.714500e+08,0.00e+00,
1.715000e+08,0.00e+00,
1.715500e+08,0.00e+00,
1.716000e+08,0.00e+00,
1.716500e+08,0.00e+00,
1.717000e+08,0.00e+00,
1.717500e+08,0.00e+00,
1.718000e+08,0.00e+00,
1.718500e+08,0.00e+00,
1.719000e+08,0.00e+00,
1.719500e+08,0.00e+00,
1.720000e+08,0.00e+00,
1.720500e+08,0.00e+00,
1.721000e+08,0.00e+00,
1.721500e+08,0.00e+00,
1.722000e+08,0.00e+00,
1.722500e+08,0.00e+00,
1.723000e+08,0.00e+00,
1.723500e+08,0.00e+00,
1.724000e+08,0.00e+00,
1.724500e+08,0.00e+00,
1.725000e+08,0.00e+00,
1.725500e+08,0.00e+00,
1.726000e+08,0.00e+00,
1.726500e+08,0.00e+00,
1.727000e+08,0.00e+00,
1.727500e+08,0.00e+00,
1.728000e+08,0.00e+00,
1.728500e+08,0.00e+00,
1.729000e+08,0.00e+00,
1.729500e+08,0.00e+00,
1.730000e+08,0.00e+00,
1.730500e+08,0.00e+00,
1.731000e+08,0.00e+00,
1.731500e+08,0.00e+00,
1.732000e+08,0.00e+00,
1.732500e+08,0.00e+00,
1.733000e+08,0.00e+00,
1.733500e+08,0.00e+00,
1.734000e+08,0.00e+00,
1.734500e+08,0.00e+00,
1.735000e+08,0.00e+00,
1.735500e+08,0.00e+00,
1.736000e+08,0.00e+00,
1.736500e+08,0.00e+00,
1.737000e+08,0.00e+00,
1.737500e+08,0.00e+00,
1.738000e+08,0.00e+00,
1.738500e+08,0.00e+00,
1.739000e+08,0.00e+00,
1.739500e+08,0.00e+00,
1.740000e+08,0.00e+00,
1.740500e+08,0.00e+00,
1.741000e+08,0.00e+00,
1.741500e+08,0.00e+00,
1.742000e+08,0.00e+00,
1.742500e+08,0.00e+00,
1.743000e+08,0.00e+00,
1.743500e+08,0.00e+00,
1.744000e+08,0.00e+00,
1.744500e+08,0.00e+00,
1.745000e+08,0.00e+00,
1.745500e+08,0.00e+00,
1.746000e+08,0.00e+00,
1.746500e+08,0.00e+00,
1.747000e+08,0.00e+00,
1.747500e+08,0.00e+00,
1.748000e+08,0.00e+00,
1.748500e+08,0.00e+00,
1.749000e+08,0.00e+00,
1.749500e+08,0.00e+00,
1.750000e+08,0.00e+00,
1.750500e+08,0.00e+00,
1.751000e+08,0.00e+00,
1.751500e+08,0.00e+00,
1.752000e+08,0.00e+00,
1.752500e+08,0.00e+00,
1.753000e+08,0.00e+00,
1.753500e+08,0.00e+00,
1.754000e+08,0.00e+00,
1.754500e+08,0.00e+00,
1.755000e+08,0.00e+00,
1.755500e+08,0.00e+00,
1.756000e+08,0.00e+00,
1.756500e+08,0.00e+00,
1.757000e+08,0.00e+00,
1.757500e+08,0.00e+00,
1.758000e+08,0.00e+00,
1.758500e+08,0.00e+00,
1.759000e+08,0.00e+00,
1.759500e+08,0.00e+00,
1.760000e+08,0.00e+00,
1.760500e+08,0.00e+00,
1.761000e+08,0.00e+00,
1.761500e+08,0.00e+00,
1.762000e+08,0.00e+00,
1.762500e+08,0.00e+00,
1.763000e+08,0.00e+00,
1.763500e+08,0.00e+00,
1.764000e+08,0.00e+00,
1.764500e+08,0.00e+00,
1.765000e+08,0.00e+00,
1.765500e+08,0.00e+00,
1.766000e+08,0.00e+00,
1.766500e+08,0.00e+00,
1.767000e+08,0.00e+00,
1.767500e+08,0.00e+00,
1.768000e+08,0.00e+00,
1.768500e+08,0.00e+00,
1.769000e+08,0.00e+00,
1.769500e+08,0.00e+00,
1.770000e+08,0.00e+00,
1.770500e+08,0.00e+00,
1.771000e+08,0.00e+00,
1.771500e+08,0.00e+00,
1.772000e+08,0.00e+00,
1.772500e+08,0.00e+00,
1.773000e+08,0.00e+00,
1.773500e+08,0.00e+00,
1.774000e+08,0.00e+00,
1.774500e+08,0.00e+00,
1.775000e+08,0.00e+00,
1.775500e+08,0.00e+00,
1.776000e+08,0.00e+00,
1.776500e+08,0.00e+00,
1.777000e+08,0.00e+00,
1.777500e+08,0.00e+00,
1.778000e+08,0.00e+00,
1.778500e+08,0.00e+00,
1.779000e+08,0.00e+00,
1.779500e+08,0.00e+00,
1.780000e+08,0.00e+00,
1.780500e+08,0.00e+00,
1.781000e+08,0.00e+00,
1.781500e+08,0.00e+00,
1.782000e+08,0.00e+00,
1.782500e+08,0.00e+00,
1.783000e+08,0.00e+00,
1.783500e+08,0.00e+00,
1.784000e+08,0.00e+00,
1.784500e+08,0.00e+00,
1.785000e+08,0.00e+00,
1.785500e+08,0.00e+00,
1.786000e+08,0.00e+00,
1.786500e+08,0.00e+00,
1.787000e+08,0.00e+00,
1.787500e+08,0.00e+00,
1.788000e+08,0.00e+00,
1.788500e+08,0.00e+00,
1.789000e+08,0.00e+00,
1.789500e+08,0.00e+00,
1.790000e+08,0.00e+00,
1.790500e+08,0.00e+00,
1.791000e+08,0.00e+00,
1.791500e+08,0.00e+00,
1.792000e+08,0.00e+00,
1.792500e+08,0.00e+00,
1.793000e+08,0.00e+00,
1.793500e+08,0.00e+00,
1.794000e+08,0.00e+00,
1.794500e+08,0.00e+00,
1.795000e+08,0.00e+00,
1.795500e+08,0.00e+00,
1.796000e+08,0.00e+00,
1.796500e+08,0.00e+00,
1.797000e+08,0.00e+00,
1.797500e+08,0.00e+00,
1.798000e+08,0.00e+00,
1.798500e+08,0.00e+00,
1.799000e+08,0.00e+00,
1.799500e+08,0.00e+00,
1.800000e+08,0.00e+00,
1.800500e+08,0.00e+00,
1.801000e+08,0.00e+00,
1.801500e+08,0.00e+00,
1.802000e+08,0.00e+00,
1.802500e+08,0.00e+00,
1.803000e+08,0.00e+00,
1.803500e+08,0.00e+00,
1.804000e+08,0.00e+00,
1.804500e+08,0.00e+00,
1.805000e+08,0.00e+00,
1.805500e+08,0.00e+00,
1.806000e+08,0.00e+00,
1.806500e+08,0.00e+00,
1.807000e+08,0.00e+00,
1.807500e+08,0.00e+00,
1.808000e+08,0.00e+00,
1.808500e+08,0.00e+00,
1.809000e+08,0.00e+00,
1.809500e+08,0.00e+00,
1.810000e+08,0.00e+00,
1.810500e+08,0.00e+00,
1.811000e+08,0.00e+00,
1.811500e+08,0.00e+00,
1.812000e+08,0.00e+00,
1.812500e+08,0.00e+00,
1.813000e+08,0.00e+00,
1.813500e+08,0.00e+00,
1.814000e+08,0.00e+00,
1.814500e+08,0.00e+00,
1.815000e+08,0.00e+00,
1.815500e+08,0.00e+00,
1.816000e+08,0.00e+00,
1.816500e+08,0.00e+00,
1.817000e+08,0.00e+00,
1.817500e+08,0.00e+00,
1.818000e+08,0.00e+00,
1.818500e+08,0.00e+00,
1.819000e+08,0.00e+00,
1.819500e+08,0.00e+00,
1.820000e+08,0.00e+00,
1.820500e+08,0.00e+00,
1.821000e+08,0.00e+00,
1.821500e+08,0.00e+00,
1.822000e+08,0.00e+00,
1.822500e+08,0.00e+00,
1.823000e+08,0.00e+00,
1.823500e+08,0.00e+00,
1.824000e+08,0.00e+00,
1.824500e+08,0.00e+00,
1.825000e+08,0.00e+00,
1.825500e+08,0.00e+00,
1.826000e+08,0.00e+00,
1.826500e+08,0.00e+00,
1.827000e+08,0.00e+00,
1.827500e+08,0.00e+00,
1.828000e+08,0.00e+00,
1.828500e+08,0.00e+00,
1.829000e+08,0.00e+00,
1.829500e+08,0.00e+00,
1.830000e+08,0.00e+00,
1.830500e+08,0.00e+00,
1.831000e+08,0.00e+00,
1.831500e+08,0.00e+00,
1.832000e+08,0.00e+00,
1.832500e+08,0.00e+00,
1.833000e+08,0.00e+00,
1.833500e+08,0.00e+00,
1.834000e+08,0.00e+00,
1.834500e+08,0.00e+00,
1.835000e+08,0.00e+00,
1.835500e+08,0.00e+00,
1.836000e+08,0.00e+00,
1.836500e+08,0.00e+00,
1.837000e+08,0.00e+00,
1.837500e+08,0.00e+00,
1.838000e+08,0.00e+00,
1.838500e+08,0.00e+00,
1.839000e+08,0.00e+00,
1.839500e+08,0.00e+00,
1.840000e+08,0.00e+00,
1.840500e+08,0.00e+00,
1.841000e+08,0.00e+00,
1.841500e+08,0.00e+00,
1.842000e+08,0.00e+00,
1.842500e+08,0.00e+00,
1.843000e+08,0.00e+00,
1.843500e+08,0.00e+00,
1.844000e+08,0.00e+00,
1.844500e+08,0.00e+00,
1.845000e+08,0.00e+00,
1.845500e+08,0.00e+00,
1.846000e+08,0.00e+00,
1.846500e+08,0.00e+00,
1.847000e+08,0.00e+00,
1.847500e+08,0.00e+00,
1.848000e+08,0.00e+00,
1.848500e+08,0.00e+00,
1.849000e+08,0.00e+00,
1.849500e+08,0.00e+00,
1.850000e+08,0.00e+00,
1.850500e+08,0.00e+00,
1.851000e+08,0.00e+00,
1.851500e+08,0.00e+00,
1.852000e+08,0.00e+00,
1.852500e+08,0.00e+00,
1.853000e+08,0.00e+00,
1.853500e+08,0.00e+00,
1.854000e+08,0.00e+00,
1.854500e+08,0.00e+00,
1.855000e+08,0.00e+00,
1.855500e+08,0.00e+00,
1.856000e+08,0.00e+00,
1.856500e+08,0.00e+00,
1.857000e+08,0.00e+00,
1.857500e+08,0.00e+00,
1.858000e+08,0.00e+00,
1.858500e+08,0.00e+00,
1.859000e+08,0.00e+00,
1.859500e+08,0.00e+00,
1.860000e+08,0.00e+00,
1.860500e+08,0.00e+00,
1.861000e+08,0.00e+00,
1.861500e+08,0.00e+00,
1.862000e+08,0.00e+00,
1.862500e+08,0.00e+00,
1.863000e+08,0.00e+00,
1.863500e+08,0.00e+00,
1.864000e+08,0.00e+00,
1.864500e+08,0.00e+00,
1.865000e+08,0.00e+00,
1.865500e+08,0.00e+00,
1.866000e+08,0.00e+00,
1.866500e+08,0.00e+00,
1.867000e+08,0.00e+00,
1.867500e+08,0.00e+00,
1.868000e+08,0.00e+00,
1.868500e+08,0.00e+00,
1.869000e+08,0.00e+00,
1.869500e+08,0.00e+00,
1.870000e+08,0.00e+00,
1.870500e+08,0.00e+00,
1.871000e+08,0.00e+00,
1.871500e+08,0.00e+00,
1.872000e+08,0.00e+00,
1.872500e+08,0.00e+00,
1.873000e+08,0.00e+00,
1.873500e+08,0.00e+00,
1.874000e+08,0.00e+00,
1.874500e+08,0.00e+00,
1.875000e+08,0.00e+00,
1.875500e+08,0.00e+00,
1.876000e+08,0.00e+00,
1.876500e+08,0.00e+00,
1.877000e+08,0.00e+00,
1.877500e+08,0.00e+00,
1.878000e+08,0.00e+00,
1.878500e+08,0.00e+00,
1.879000e+08,0.00e+00,
1.879500e+08,0.00e+00,
1.880000e+08,0.00e+00,
1.880500e+08,0.00e+00,
1.881000e+08,0.00e+00,
1.881500e+08,0.00e+00,
1.882000e+08,0.00e+00,
1.882500e+08,0.00e+00,
1.883000e+08,0.00e+00,
1.883500e+08,0.00e+00,
1.884000e+08,0.00e+00,
1.884500e+08,0.00e+00,
1.885000e+08,0.00e+00,
1.885500e+08,0.00e+00,
1.886000e+08,0.00e+00,
1.886500e+08,0.00e+00,
1.887000e+08,0.00e+00,
1.887500e+08,0.00e+00,
1.888000e+08,0.00e+00,
1.888500e+08,0.00e+00,
1.889000e+08,0.00e+00,
1.889500e+08,0.00e+00,
1.890000e+08,0.00e+00,
1.890500e+08,0.00e+00,
1.891000e+08,0.00e+00,
1.891500e+08,0.00e+00,
1.892000e+08,0.00e+00,
1.892500e+08,0.00e+00,
1.893000e+08,0.00e+00,
1.893500e+08,0.00e+00,
1.894000e+08,0.00e+00,
1.894500e+08,0.00e+00,
1.895000e+08,0.00e+00,
1.895500e+08,0.00e+00,
1.896000e+08,0.00e+00,
1.896500e+08,0.00e+00,
1.897000e+08,0.00e+00,
1.897500e+08,0.00e+00,
1.898000e+08,0.00e+00,
1.898500e+08,0.00e+00,
1.899000e+08,0.00e+00,
1.899500e+08,0.00e+00,
1.900000e+08,0.00e+00,
1.900500e+08,0.00e+00,
1.901000e+08,0.00e+00,
1.901500e+08,0.00e+00,
1.902000e+08,0.00e+00,
1.902500e+08,0.00e+00,
1.903000e+08,0.00e+00,
1.903500e+08,0.00e+00,
1.904000e+08,0.00e+00,
1.904500e+08,0.00e+00,
1.905000e+08,0.00e+00,
1.905500e+08,0.00e+00,
1.906000e+08,0.00e+00,
1.906500e+08,0.00e+00,
1.907000e+08,0.00e+00,
1.907500e+08,0.00e+00,
1.908000e+08,0.00e+00,
1.908500e+08,0.00e+00,
1.909000e+08,0.00e+00,
1.909500e+08,0.00e+00,
1.910000e+08,0.00e+00,
1.910500e+08,0.00e+00,
1.911000e+08,0.00e+00,
1.911500e+08,0.00e+00,
1.912000e+08,0.00e+00,
1.912500e+08,0.00e+00,
1.913000e+08,0.00e+00,
1.913500e+08,0.00e+00,
1.914000e+08,0.00e+00,
1.914500e+08,0.00e+00,
1.915000e+08,0.00e+00,
1.915500e+08,0.00e+00,
1.916000e+08,0.00e+00,
1.916500e+08,0.00e+00,
1.917000e+08,0.00e+00,
1.917500e+08,0.00e+00,
1.918000e+08,0.00e+00,
1.918500e+08,0.00e+00,
1.919000e+08,0.00e+00,
1.919500e+08,0.00e+00,
1.920000e+08,0.00e+00,
1.920500e+08,0.00e+00,
1.921000e+08,0.00e+00,
1.921500e+08,0.00e+00,
1.922000e+08,0.00e+00,
1.922500e+08,0.00e+00,
1.923000e+08,0.00e+00,
1.923500e+08,0.00e+00,
1.924000e+08,0.00e+00,
1.924500e+08,0.00e+00,
1.925000e+08,0.00e+00,
1.925500e+08,0.00e+00,
1.926000e+08,0.00e+00,
1.926500e+08,0.00e+00,
1.927000e+08,0.00e+00,
1.927500e+08,0.00e+00,
1.928000e+08,0.00e+00,
1.928500e+08,0.00e+00,
1.929000e+08,0.00e+00,
1.929500e+08,0.00e+00,
1.930000e+08,0.00e+00,
1.930500e+08,0.00e+00,
1.931000e+08,0.00e+00,
1.931500e+08,0.00e+00,
1.932000e+08,0.00e+00,
1.932500e+08,0.00e+00,
1.933000e+08,0.00e+00,
1.933500e+08,0.00e+00,
1.934000e+08,0.00e+00,
1.934500e+08,0.00e+00,
1.935000e+08,0.00e+00,
1.935500e+08,0.00e+00,
1.936000e+08,0.00e+00,
1.936500e+08,0.00e+00,
1.937000e+08,0.00e+00,
1.937500e+08,0.00e+00,
1.938000e+08,0.00e+00,
1.938500e+08,0.00e+00,
1.939000e+08,0.00e+00,
1.939500e+08,0.00e+00,
1.940000e+08,0.00e+00,
1.940500e+08,0.00e+00,
1.941000e+08,0.00e+00,
1.941500e+08,0.00e+00,
1.942000e+08,0.00e+00,
1.942500e+08,0.00e+00,
1.943000e+08,0.00e+00,
1.943500e+08,0.00e+00,
1.944000e+08,0.00e+00,
1.944500e+08,0.00e+00,
1.945000e+08,0.00e+00,
1.945500e+08,0.00e+00,
1.946000e+08,0.00e+00,
1.946500e+08,0.00e+00,
1.947000e+08,0.00e+00,
1.947500e+08,0.00e+00,
1.948000e+08,0.00e+00,
1.948500e+08,0.00e+00,
1.949000e+08,0.00e+00,
1.949500e+08,0.00e+00,
1.950000e+08,0.00e+00,
1.950500e+08,0.00e+00,
1.951000e+08,0.00e+00,
1.951500e+08,0.00e+00,
1.952000e+08,0.00e+00,
1.952500e+08,0.00e+00,
1.953000e+08,0.00e+00,
1.953500e+08,0.00e+00,
1.954000e+08,0.00e+00,
1.954500e+08,0.00e+00,
1.955000e+08,0.00e+00,
1.955500e+08,0.00e+00,
1.956000e+08,0.00e+00,
1.956500e+08,0.00e+00,
1.957000e+08,0.00e+00,
1.957500e+08,0.00e+00,
1.958000e+08,0.00e+00,
1.958500e+08,0.00e+00,
1.959000e+08,0.00e+00,
1.959500e+08,0.00e+00,
1.960000e+08,0.00e+00,
1.960500e+08,0.00e+00,
1.961000e+08,0.00e+00,
1.961500e+08,0.00e+00,
1.962000e+08,0.00e+00,
1.962500e+08,0.00e+00,
1.963000e+08,0.00e+00,
1.963500e+08,0.00e+00,
1.964000e+08,0.00e+00,
1.964500e+08,0.00e+00,
1.965000e+08,0.00e+00,
1.965500e+08,0.00e+00,
1.966000e+08,0.00e+00,
1.966500e+08,0.00e+00,
1.967000e+08,0.00e+00,
1.967500e+08,0.00e+00,
1.968000e+08,0.00e+00,
1.968500e+08,0.00e+00,
1.969000e+08,0.00e+00,
1.969500e+08,0.00e+00,
1.970000e+08,0.00e+00,
1.970500e+08,0.00e+00,
1.971000e+08,0.00e+00,
1.971500e+08,0.00e+00,
1.972000e+08,0.00e+00,
1.972500e+08,0.00e+00,
1.973000e+08,0.00e+00,
1.973500e+08,0.00e+00,
1.974000e+08,0.00e+00,
1.974500e+08,0.00e+00,
1.975000e+08,0.00e+00,
1.975500e+08,0.00e+00,
1.976000e+08,0.00e+00,
1.976500e+08,0.00e+00,
1.977000e+08,0.00e+00,
1.977500e+08,0.00e+00,
1.978000e+08,0.00e+00,
1.978500e+08,0.00e+00,
1.979000e+08,0.00e+00,
1.979500e+08,0.00e+00,
1.980000e+08,0.00e+00,
1.980500e+08,0.00e+00,
1.981000e+08,0.00e+00,
1.981500e+08,0.00e+00,
1.982000e+08,0.00e+00,
1.982500e+08,0.00e+00,
1.983000e+08,0.00e+00,
1.983500e+08,0.00e+00,
1.984000e+08,0.00e+00,
1.984500e+08,0.00e+00,
1.985000e+08,0.00e+00,
1.985500e+08,0.00e+00,
1.986000e+08,0.00e+00,
1.986500e+08,0.00e+00,
1.987000e+08,0.00e+00,
1.987500e+08,0.00e+00,
1.988000e+08,0.00e+00,
1.988500e+08,0.00e+00,
1.989000e+08,0.00e+00,
1.989500e+08,0.00e+00,
1.990000e+08,0.00e+00,
1.990500e+08,0.00e+00,
1.991000e+08,0.00e+00,
1.991500e+08,0.00e+00,
1.992000e+08,0.00e+00,
1.992500e+08,0.00e+00,
1.993000e+08,0.00e+00,
1.993500e+08,0.00e+00,
1.994000e+08,0.00e+00,
1.994500e+08,0.00e+00,
1.995000e+08,0.00e+00,
1.995500e+08,0.00e+00,
1.996000e+08,0.00e+00,
1.996500e+08,0.00e+00,
1.997000e+08,0.00e+00,
1.997500e+08,0.00e+00,
1.998000e+08,0.00e+00,
1.998500e+08,0.00e+00,
1.999000e+08,0.00e+00,
1.999500e+08,0.00e+00,
2.000000e+08,0.00e+00,
2.000500e+08,0.00e+00,
2.001000e+08,0.00e+00,
2.001500e+08,0.00e+00,
2.002000e+08,0.00e+00,
2.002500e+08,0.00e+00,
2.003000e+08,0.00e+00,
2.003500e+08,0.00e+00,
2.004000e+08,0.00e+00,
2.004500e+08,0.00e+00,
2.005000e+08,0.00e+00,
2.005500e+08,0.00e+00,
2.006000e+08,0.00e+00,
2.006500e+08,0.00e+00,
2.007000e+08,0.00e+00,
2.007500e+08,0.00e+00,
2.008000e+08,0.00e+00,
2.008500e+08,0.00e+00,
2.009000e+08,0.00e+00,
2.009500e+08,0.00e+00,
2.010000e+08,0.00e+00,
2.010500e+08,0.00e+00,
2.011000e+08,0.00e+00,
2.011500e+08,0.00e+00,
2.012000e+08,0.00e+00,
2.012500e+08,0.00e+00,
2.013000e+08,0.00e+00,
2.013500e+08,0.00e+00,
2.014000e+08,0.00e+00,
2.014500e+08,0.00e+00,
2.015000e+08,0.00e+00,
2.015500e+08,0.00e+00,
2.016000e+08,0.00e+00,
2.016500e+08,0.00e+00,
2.017000e+08,0.00e+00,
2.017500e+08,0.00e+00,
2.018000e+08,0.00e+00,
2.018500e+08,0.00e+00,
2.019000e+08,0.00e+00,
2.019500e+08,0.00e+00,
2.020000e+08,0.00e+00,
2.020500e+08,0.00e+00,
2.021000e+08,0.00e+00,
2.021500e+08,0.00e+00,
2.022000e+08,0.00e+00,
2.022500e+08,0.00e+00,
2.023000e+08,0.00e+00,
2.023500e+08,0.00e+00,
2.024000e+08,0.00e+00,
2.024500e+08,0.00e+00,
2.025000e+08,0.00e+00,
2.025500e+08,0.00e+00,
2.026000e+08,0.00e+00,
2.026500e+08,0.00e+00,
2.027000e+08,0.00e+00,
2.027500e+08,0.00e+00,
2.028000e+08,0.00e+00,
2.028500e+08,0.00e+00,
2.029000e+08,0.00e+00,
2.029500e+08,0.00e+00,
2.030000e+08,0.00e+00,
2.030500e+08,0.00e+00,
2.031000e+08,0.00e+00,
2.031500e+08,0.00e+00,
2.032000e+08,0.00e+00,
2.032500e+08,0.00e+00,
2.033000e+08,0.00e+00,
2.033500e+08,0.00e+00,
2.034000e+08,0.00e+00,
2.034500e+08,0.00e+00,
2.035000e+08,0.00e+00,
2.035500e+08,0.00e+00,
2.036000e+08,0.00e+00,
2.036500e+08,0.00e+00,
2.037000e+08,0.00e+00,
2.037500e+08,0.00e+00,
2.038000e+08,0.00e+00,
2.038500e+08,0.00e+00,
2.039000e+08,0.00e+00,
2.039500e+08,0.00e+00,
2.040000e+08,0.00e+00,
2.040500e+08,0.00e+00,
2.041000e+08,0.00e+00,
2.041500e+08,0.00e+00,
2.042000e+08,0.00e+00,
2.042500e+08,0.00e+00,
2.043000e+08,0.00e+00,
2.043500e+08,0.00e+00,
2.044000e+08,0.00e+00,
2.044500e+08,0.00e+00,
2.045000e+08,0.00e+00,
2.045500e+08,0.00e+00,
2.046000e+08,0.00e+00,
2.046500e+08,0.00e+00,
2.047000e+08,0.00e+00,
2.047500e+08,0.00e+00,
2.048000e+08,0.00e+00,
2.048500e+08,0.00e+00,
2.049000e+08,0.00e+00,
2.049500e+08,0.00e+00,
2.050000e+08,0.00e+00,
2.050500e+08,0.00e+00,
2.051000e+08,0.00e+00,
2.051500e+08,0.00e+00,
2.052000e+08,0.00e+00,
2.052500e+08,0.00e+00,
2.053000e+08,0.00e+00,
2.053500e+08,0.00e+00,
2.054000e+08,0.00e+00,
2.054500e+08,0.00e+00,
2.055000e+08,0.00e+00,
2.055500e+08,0.00e+00,
2.056000e+08,0.00e+00,
2.056500e+08,0.00e+00,
2.057000e+08,0.00e+00,
2.057500e+08,0.00e+00,
2.058000e+08,0.00e+00,
2.058500e+08,0.00e+00,
2.059000e+08,0.00e+00,
2.059500e+08,0.00e+00,
2.060000e+08,0.00e+00,
2.060500e+08,0.00e+00,
2.061000e+08,0.00e+00,
2.061500e+08,0.00e+00,
2.062000e+08,0.00e+00,
2.062500e+08,0.00e+00,
2.063000e+08,0.00e+00,
2.063500e+08,0.00e+00,
2.064000e+08,0.00e+00,
2.064500e+08,0.00e+00,
2.065000e+08,0.00e+00,
2.065500e+08,0.00e+00,
2.066000e+08,0.00e+00,
2.066500e+08,0.00e+00,
2.067000e+08,0.00e+00,
2.067500e+08,0.00e+00,
2.068000e+08,0.00e+00,
2.068500e+08,0.00e+00,
2.069000e+08,0.00e+00,
2.069500e+08,0.00e+00,
2.070000e+08,0.00e+00,
2.070500e+08,0.00e+00,
2.071000e+08,0.00e+00,
2.071500e+08,0.00e+00,
2.072000e+08,0.00e+00,
2.072500e+08,0.00e+00,
2.073000e+08,0.00e+00,
2.073500e+08,0.00e+00,
2.074000e+08,0.00e+00,
2.074500e+08,0.00e+00,
2.075000e+08,0.00e+00,
2.075500e+08,0.00e+00,
2.076000e+08,0.00e+00,
2.076500e+08,0.00e+00,
2.077000e+08,0.00e+00,
2.077500e+08,0.00e+00,
2.078000e+08,0.00e+00,
2.078500e+08,0.00e+00,
2.079000e+08,0.00e+00,
2.079500e+08,0.00e+00,
2.080000e+08,0.00e+00,
2.080500e+08,0.00e+00,
2.081000e+08,0.00e+00,
2.081500e+08,0.00e+00,
2.082000e+08,0.00e+00,
2.082500e+08,0.00e+00,
2.083000e+08,0.00e+00,
2.083500e+08,0.00e+00,
2.084000e+08,0.00e+00,
2.084500e+08,0.00e+00,
2.085000e+08,0.00e+00,
2.085500e+08,0.00e+00,
2.086000e+08,0.00e+00,
2.086500e+08,0.00e+00,
2.087000e+08,0.00e+00,
2.087500e+08,0.00e+00,
2.088000e+08,0.00e+00,
2.088500e+08,0.00e+00,
2.089000e+08,0.00e+00,
2.089500e+08,0.00e+00,
2.090000e+08,0.00e+00,
2.090500e+08,0.00e+00,
2.091000e+08,0.00e+00,
2.091500e+08,0.00e+00,
2.092000e+08,0.00e+00,
